feature_i,feature_j,mean_abs_pearson,mean_abs_spearman,days_scored,expected_development_days,available_development_days,missing_development_days
VB1_T7,BB10_T8,0.13167412428613248,0.1336785389364127,70,85,70,15
VB1_T7,BB10_T9,0.1432083011003772,0.14468885748137983,70,85,70,15
VB1_T7,BB10_T10,0.14843495268076562,0.14246041479982408,70,85,70,15
VB1_T7,BB10_T11,0.15088488114125034,0.14047134810337933,70,85,70,15
VB1_T7,BB10_T12,0.1438762262132276,0.134394206281928,70,85,70,15
VB1_T7,BB11_T1,0.13551212814905478,0.13170786992330183,70,85,70,15
VB1_T7,BB11_T2,0.1359353444780603,0.13194981345097534,70,85,70,15
VB1_T7,BB11_T3,0.1370279687592655,0.1326325920690809,70,85,70,15
VB1_T7,BB11_T4,0.13907649988134263,0.13469349605165726,70,85,70,15
VB1_T7,BB11_T5,0.14192281473761298,0.13780933130318054,70,85,70,15
VB1_T7,BB11_T6,0.14490807312023724,0.14151074078178855,70,85,70,15
VB1_T7,BB11_T7,0.18477240115838278,0.1756004225949281,70,85,70,15
VB1_T7,BB11_T8,0.16293569000055963,0.15194087679140378,70,85,70,15
VB1_T7,BB11_T9,0.15316118695691425,0.1426957519000183,70,85,70,15
VB1_T7,BB11_T10,0.14622294420100249,0.13335039560076511,70,85,70,15
VB1_T7,BB11_T11,0.14613243630299227,0.1330646349820737,70,85,70,15
VB1_T7,BB11_T12,0.14339815381170423,0.13798001410048788,70,85,70,15
VB1_T7,BB12_T1,0.1351061063043149,0.13151077563964375,70,85,70,15
VB1_T7,BB12_T2,0.13543425935974857,0.13208055872746938,70,85,70,15
VB1_T7,BB12_T3,0.1355175262436279,0.13209275518846691,70,85,70,15
VB1_T7,BB12_T4,0.1369255703592882,0.13300449223502228,70,85,70,15
VB1_T7,BB12_T5,0.1374087914540896,0.13350447514274377,70,85,70,15
VB1_T7,BB12_T6,0.13858984248075779,0.13549921504695792,70,85,70,15
VB1_T7,BB12_T7,0.16876047541846678,0.1661169591898596,70,85,70,15
VB1_T7,BB12_T8,0.15786683270746507,0.1542835229698162,70,85,70,15
VB1_T7,BB12_T9,0.153727607552478,0.15260244220932123,70,85,70,15
VB1_T7,BB12_T10,0.14727872487291202,0.1517717091924111,70,85,70,15
VB1_T7,BB12_T11,0.14428680804079652,0.14822430797396127,70,85,70,15
VB1_T7,BB12_T12,0.14695252390604308,0.13979866227515036,70,85,70,15
VB1_T7,BB13_T1,0.13543061581206667,0.13174541038598903,70,85,70,15
VB1_T7,BB13_T2,0.13577836677648442,0.13206854500183418,70,85,70,15
VB1_T7,BB13_T3,0.13651790535670288,0.13262370562891576,70,85,70,15
VB1_T7,BB13_T4,0.13724519399919247,0.1332487597738072,70,85,70,15
VB1_T7,BB13_T5,0.13783485904383125,0.1338324502640619,70,85,70,15
VB1_T7,BB13_T6,0.1384980013284604,0.13456580347870875,70,85,70,15
VB1_T7,BB13_T7,0.14131278022924892,0.13768066975613324,70,85,70,15
VB1_T7,BB13_T8,0.14175353444239205,0.13765174200099442,70,85,70,15
VB1_T7,BB13_T9,0.1441664476543783,0.14167941417953175,70,85,70,15
VB1_T7,BB13_T10,0.14927077293505006,0.14760050069833747,70,85,70,15
VB1_T7,BB13_T11,0.1510797784911612,0.14820895061502357,70,85,70,15
VB1_T7,BB13_T12,0.1574026302079592,0.1447285392160446,70,85,70,15
VB1_T7,BB14_T1,0.13561482447687778,0.1317631232474872,70,85,70,15
VB1_T7,BB14_T2,0.13600082591589743,0.1319180277927598,70,85,70,15
VB1_T7,BB14_T3,0.13666415685811245,0.13241481885872036,70,85,70,15
VB1_T7,BB14_T4,0.1373588050096709,0.13303333094452346,70,85,70,15
VB1_T7,BB14_T5,0.1380172255345656,0.13370469934940668,70,85,70,15
VB1_T7,BB14_T6,0.13859313054846345,0.13444511127393294,70,85,70,15
VB1_T7,BB14_T7,0.14105266656843604,0.13722724378447593,70,85,70,15
VB1_T7,BB14_T8,0.14141629556352325,0.13721750092130758,70,85,70,15
VB1_T7,BB14_T9,0.1439758775139574,0.14146821942815857,70,85,70,15
VB1_T7,BB14_T10,0.149328955466462,0.14744434252649846,70,85,70,15
VB1_T7,BB14_T11,0.15122933114589468,0.14799693395028454,70,85,70,15
VB1_T7,BB14_T12,0.157556412645326,0.14485895829683065,70,85,70,15
VB1_T7,BB15_T1,0.13513766898469717,0.13160417174928699,70,85,70,15
VB1_T7,BB15_T2,0.13548983339970425,0.1319978302105974,70,85,70,15
VB1_T7,BB15_T3,0.13633850280159754,0.13263909135436697,70,85,70,15
VB1_T7,BB15_T4,0.13710842510621699,0.13338522534476735,70,85,70,15
VB1_T7,BB15_T5,0.137742988198713,0.13404610499689415,70,85,70,15
VB1_T7,BB15_T6,0.13844512606401396,0.13477995825381062,70,85,70,15
VB1_T7,BB15_T7,0.1415599697378079,0.13794481279122386,70,85,70,15
VB1_T7,BB15_T8,0.14207851146361447,0.13809463898494997,70,85,70,15
VB1_T7,BB15_T9,0.14437071993543166,0.14194577260108887,70,85,70,15
VB1_T7,BB15_T10,0.14920907456354712,0.1477498556114729,70,85,70,15
VB1_T7,BB15_T11,0.15092056116653718,0.14840498763902663,70,85,70,15
VB1_T7,BB15_T12,0.15724612247925074,0.14456471692778294,70,85,70,15
VB1_T7,BB16,0.1521834815477595,0.14450960761897713,70,85,70,15
VB1_T7,BB17,0.16157257307234618,0.15178910100379744,70,85,70,15
VB1_T7,BB18,0.1569784430312562,0.14827647524446488,70,85,70,15
VB1_T7,BB19,0.15745173930397965,0.1459161027910506,70,85,70,15
VB1_T7,BB20,0.1465385871932308,0.13441531595646294,70,85,70,15
VB1_T7,BB21,0.1639609355821285,0.147361361682167,70,85,70,15
VB1_T7,BB22,0.15751616243109645,0.1476835030181083,70,85,70,15
VB1_T7,BB23,0.0571096285645246,0.043661900736591486,70,85,70,15
VB1_T7,BB24,0.060961177031965706,0.0459070511021864,70,85,70,15
VB1_T7,BB25,0.0331461824297708,0.034854048288885144,70,85,70,15
VB1_T7,BB26,0.13342045382971154,0.12909997778574991,70,85,70,15
VB1_T8,VB1_T9,0.728090361258535,0.7046088628405918,70,85,70,15
VB1_T8,VB1_T10,0.43289265888281514,0.40030760938845905,70,85,70,15
VB1_T8,VB1_T11,0.35509287705880094,0.3198127456104857,70,85,70,15
VB1_T8,VB1_T12,0.20613735070863326,0.18831116268106207,70,85,70,15
VB1_T8,VB2_T1,0.11733437769578953,0.10618828142219412,70,85,70,15
VB1_T8,VB2_T2,0.14175454726691228,0.12818536194839422,70,85,70,15
VB1_T8,VB2_T3,0.19028235076010583,0.17047565001200773,70,85,70,15
VB1_T8,VB2_T4,0.21549898596816938,0.1967044734612128,70,85,70,15
VB1_T8,VB2_T5,0.2258276996802162,0.20835903845208525,70,85,70,15
VB1_T8,VB2_T6,0.22870373107017106,0.2149484822282922,70,85,70,15
VB1_T8,VB2_T7,0.2080167900328971,0.21566869153663873,70,85,70,15
VB1_T8,VB2_T8,0.16728056629882818,0.180217707483663,70,85,70,15
VB1_T8,VB2_T9,0.1698667207507969,0.1728094688009509,70,85,70,15
VB1_T8,VB2_T10,0.19461391088178268,0.18062377091878876,70,85,70,15
VB1_T8,VB2_T11,0.19389655721488014,0.17821480366153447,70,85,70,15
VB1_T8,VB2_T12,0.2052607621373569,0.18495764341991036,70,85,70,15
VB1_T8,VB3_T1,0.10355325905996356,0.09389966353628686,70,85,70,15
VB1_T8,VB3_T2,0.13004656689273503,0.11870501378876315,70,85,70,15
VB1_T8,VB3_T3,0.17481242051296836,0.16012845855667276,70,85,70,15
VB1_T8,VB3_T4,0.2045131994270391,0.18915427389716727,70,85,70,15
VB1_T8,VB3_T5,0.2192476041831694,0.20219721840576643,70,85,70,15
VB1_T8,VB3_T6,0.22684068106403624,0.2099582665409411,70,85,70,15
VB1_T8,VB3_T7,0.22184796333885273,0.21697077196889597,70,85,70,15
VB1_T8,VB3_T8,0.18372174504575778,0.18668037933943096,70,85,70,15
VB1_T8,VB3_T9,0.16623280788508837,0.16789781534942835,70,85,70,15
VB1_T8,VB3_T10,0.17674711366934542,0.17275378553556095,70,85,70,15
VB1_T8,VB3_T11,0.17879876892079105,0.16807665520259074,70,85,70,15
VB1_T8,VB3_T12,0.19949551171233643,0.19349910458322336,70,85,70,15
VB1_T8,VB4_T1,0.10355437258054735,0.09389765694993601,70,85,70,15
VB1_T8,VB4_T2,0.1300478613297887,0.11870443649802088,70,85,70,15
VB1_T8,VB4_T3,0.17481277422844121,0.1601304970433417,70,85,70,15
VB1_T8,VB4_T4,0.2045133505276492,0.18915109482885878,70,85,70,15
VB1_T8,VB4_T5,0.21924730777200133,0.20219425136039829,70,85,70,15
VB1_T8,VB4_T6,0.22684022752312633,0.20995798873968008,70,85,70,15
VB1_T8,VB4_T7,0.22184718911642168,0.2169697916815831,70,85,70,15
VB1_T8,VB4_T8,0.183720404786709,0.18667193865100856,70,85,70,15
VB1_T8,VB4_T9,0.16622911633256912,0.16789943809198948,70,85,70,15
VB1_T8,VB4_T10,0.1767416003843957,0.17274322078484503,70,85,70,15
VB1_T8,VB4_T11,0.17879162810384192,0.1680718093264805,70,85,70,15
VB1_T8,VB4_T12,0.19949492706693114,0.1934929552762955,70,85,70,15
VB1_T8,VB5_T1,0.098240243607729,0.08739261212729127,70,85,70,15
VB1_T8,VB5_T2,0.11983935744974808,0.10783218717495786,70,85,70,15
VB1_T8,VB5_T3,0.17323794837906115,0.13999379506360038,70,85,70,15
VB1_T8,VB5_T4,0.2335187723809693,0.188114911452058,70,85,70,15
VB1_T8,VB5_T5,0.2805061719137213,0.22729097653696265,70,85,70,15
VB1_T8,VB5_T6,0.32059250099506065,0.2636839292814785,70,85,70,15
VB1_T8,VB5_T7,0.5293823724871167,0.48550349823947747,70,85,70,15
VB1_T8,VB5_T8,0.7655982034852492,0.7848402597760546,70,85,70,15
VB1_T8,VB5_T9,0.5436289378056706,0.5420031106949657,70,85,70,15
VB1_T8,VB5_T10,0.30855214826775873,0.2917536153295333,70,85,70,15
VB1_T8,VB5_T11,0.2457387561431861,0.2294895933339381,70,85,70,15
VB1_T8,VB5_T12,0.1648351970336472,0.16094411880567777,70,85,70,15
VB1_T8,VB6_T1,0.034316576463799466,0.04208864901607756,70,85,70,15
VB1_T8,VB6_T2,0.0348712225647486,0.0421355287498123,70,85,70,15
VB1_T8,VB6_T3,0.038735643230609566,0.04112382126175631,70,85,70,15
VB1_T8,VB6_T4,0.03933959408867593,0.04108837325822916,70,85,70,15
VB1_T8,VB6_T5,0.03980130005598422,0.04146840726116598,70,85,70,15
VB1_T8,VB6_T6,0.04043742947618946,0.04202361154015427,70,85,70,15
VB1_T8,VB6_T7,0.04768257341853991,0.04738988347459846,70,85,70,15
VB1_T8,VB6_T8,0.06588692958016938,0.05979761531810301,70,85,70,15
VB1_T8,VB6_T9,0.07882478702080574,0.06975782166084854,70,85,70,15
VB1_T8,VB6_T10,0.08731417866833452,0.07528850647353423,70,85,70,15
VB1_T8,VB6_T11,0.08959057919880435,0.07676198362953628,70,85,70,15
VB1_T8,VB6_T12,0.09362365619348297,0.0796790809690199,70,85,70,15
VB1_T8,V1_T1,0.03717013593867221,0.03138623463065788,70,85,70,15
VB1_T8,V1_T2,0.03444881671751542,0.030743771615641506,70,85,70,15
VB1_T8,V1_T3,0.035067875839460146,0.03163721499070384,70,85,70,15
VB1_T8,V1_T4,0.033535963547927414,0.0343864424561038,70,85,70,15
VB1_T8,V1_T5,0.03478098000837674,0.036866833665689824,70,85,70,15
VB1_T8,V1_T6,0.03451730873497913,0.039058086758893926,70,85,70,15
VB1_T8,V1_T7,0.038923169887915,0.046209608182753416,70,85,70,15
VB1_T8,V1_T8,0.047078048197377105,0.06445755825359706,70,85,70,15
VB1_T8,V1_T9,0.05563674542159542,0.07872270771409666,70,85,70,15
VB1_T8,V1_T10,0.062487011303537975,0.08867424683366354,70,85,70,15
VB1_T8,V1_T11,0.06390538089118085,0.09040152641414494,70,85,70,15
VB1_T8,V1_T12,0.06626196891154712,0.09478556531304361,70,85,70,15
VB1_T8,V2_T1,0.06021454998953433,0.0661033321089308,70,85,70,15
VB1_T8,V2_T2,0.05862122104809782,0.07094858823926374,70,85,70,15
VB1_T8,V2_T3,0.05847143950160654,0.07502143844990315,70,85,70,15
VB1_T8,V2_T4,0.06500362110126355,0.08145967074772871,70,85,70,15
VB1_T8,V2_T5,0.0765202069934547,0.08586258732158618,70,85,70,15
VB1_T8,V2_T6,0.0858284624213649,0.09067986333615224,70,85,70,15
VB1_T8,V2_T7,0.11894411389557431,0.11767116479490233,70,85,70,15
VB1_T8,V2_T8,0.13987716223008165,0.13839610177902928,70,85,70,15
VB1_T8,V2_T9,0.15548809400938013,0.14698801141155218,70,85,70,15
VB1_T8,V2_T10,0.1659596839421165,0.15913745416193645,70,85,70,15
VB1_T8,V2_T11,0.16580089593605457,0.15977791431711774,70,85,70,15
VB1_T8,V2_T12,0.18851754889239794,0.18159557645344587,70,85,70,15
VB1_T8,V3_T1,0.0348304088938656,0.029203156583119394,70,85,70,15
VB1_T8,V3_T2,0.03298808588152226,0.03013710273921998,70,85,70,15
VB1_T8,V3_T3,0.03370080895583581,0.0304393773559174,70,85,70,15
VB1_T8,V3_T4,0.03547552776514923,0.033425766039743586,70,85,70,15
VB1_T8,V3_T5,0.03788886641386484,0.03373480818462069,70,85,70,15
VB1_T8,V3_T6,0.03681286014939789,0.03385504891588081,70,85,70,15
VB1_T8,V3_T7,0.039087139301153866,0.038801490438268936,70,85,70,15
VB1_T8,V3_T8,0.04920941285457668,0.0591355148391203,70,85,70,15
VB1_T8,V3_T9,0.058425238934851235,0.076157991508057,70,85,70,15
VB1_T8,V3_T10,0.06125428533006183,0.08604742065507406,70,85,70,15
VB1_T8,V3_T11,0.06389711402595648,0.0909175294006626,70,85,70,15
VB1_T8,V3_T12,0.06832833939480183,0.10379872013060591,70,85,70,15
VB1_T8,V4_T1,0.03424412364171312,0.030164786534305748,70,85,70,15
VB1_T8,V4_T2,0.03316213596922694,0.03014062663126709,70,85,70,15
VB1_T8,V4_T3,0.035471337889769465,0.03165574272528166,70,85,70,15
VB1_T8,V4_T4,0.034598619415432644,0.034019255589968114,70,85,70,15
VB1_T8,V4_T5,0.034834761677364996,0.03676015669807733,70,85,70,15
VB1_T8,V4_T6,0.03514404924995762,0.03880250766793499,70,85,70,15
VB1_T8,V4_T7,0.039654814423624334,0.04627258733150175,70,85,70,15
VB1_T8,V4_T8,0.048135605297713845,0.06440269154297301,70,85,70,15
VB1_T8,V4_T9,0.056678801474599895,0.0786927428543156,70,85,70,15
VB1_T8,V4_T10,0.06321731963166176,0.08866984543996212,70,85,70,15
VB1_T8,V4_T11,0.06455542373467195,0.09038888932967112,70,85,70,15
VB1_T8,V4_T12,0.06662387563777201,0.09478254845488397,70,85,70,15
VB1_T8,V5,0.06569900632647577,0.09569786911393878,70,85,70,15
VB1_T8,V8_T1_T2,0.03264809212319615,0.034353222550785954,70,85,70,15
VB1_T8,V8_T1_T3,0.02632192556296223,0.02882518462248119,70,85,70,15
VB1_T8,V8_T1_T4,0.02772173043037602,0.03582725531896754,70,85,70,15
VB1_T8,V8_T1_T5,0.02890558158882852,0.039280046751609655,70,85,70,15
VB1_T8,V8_T1_T6,0.031197845234709008,0.0427584917589822,70,85,70,15
VB1_T8,V8_T1_T7,0.043580997370372826,0.053895882366916,70,85,70,15
VB1_T8,V8_T1_T8,0.06607095417619915,0.08302732294172496,70,85,70,15
VB1_T8,V8_T1_T9,0.08086678121019475,0.11265916271613922,70,85,70,15
VB1_T8,V8_T1_T10,0.08847970124874376,0.12953702781090484,70,85,70,15
VB1_T8,V8_T1_T11,0.09020257942625598,0.13183369015895416,70,85,70,15
VB1_T8,V8_T1_T12,0.09377773609088257,0.13500480461559033,70,85,70,15
VB1_T8,V8_T2_T3,0.028029457617404534,0.03174241602973103,70,85,70,15
VB1_T8,V8_T2_T4,0.025393323449392078,0.034708311268987206,70,85,70,15
VB1_T8,V8_T2_T5,0.029628410141208362,0.03992655806112127,70,85,70,15
VB1_T8,V8_T2_T6,0.03187718235871707,0.04384414115100178,70,85,70,15
VB1_T8,V8_T2_T7,0.044372765949703484,0.05826554841276151,70,85,70,15
VB1_T8,V8_T2_T8,0.07417935456655123,0.0902121562718959,70,85,70,15
VB1_T8,V8_T2_T9,0.09510270685202646,0.12277116004789505,70,85,70,15
VB1_T8,V8_T2_T10,0.10276896561717226,0.13975797621674546,70,85,70,15
VB1_T8,V8_T2_T11,0.10434621711848362,0.1428247350101951,70,85,70,15
VB1_T8,V8_T2_T12,0.10785804884313459,0.14968033108950657,70,85,70,15
VB1_T8,V8_T3_T4,0.019397455725324537,0.02334245829902028,70,85,70,15
VB1_T8,V8_T3_T5,0.022820563323028936,0.030367600010480573,70,85,70,15
VB1_T8,V8_T3_T6,0.026616233858059436,0.03422126198969232,70,85,70,15
VB1_T8,V8_T3_T7,0.057152984109423384,0.057338439386924886,70,85,70,15
VB1_T8,V8_T3_T8,0.1089437610903575,0.1145504517920356,70,85,70,15
VB1_T8,V8_T3_T9,0.1382305895334007,0.15920861205564898,70,85,70,15
VB1_T8,V8_T3_T10,0.14999537316598707,0.17689708908106766,70,85,70,15
VB1_T8,V8_T3_T11,0.15087850557467866,0.17859501173560902,70,85,70,15
VB1_T8,V8_T3_T12,0.1510152908518375,0.18254180298629086,70,85,70,15
VB1_T8,V8_T4_T5,0.021468960365769535,0.022038054919600335,70,85,70,15
VB1_T8,V8_T4_T6,0.028118612111703734,0.02303412329707544,70,85,70,15
VB1_T8,V8_T4_T7,0.07362542642452212,0.0597249606245991,70,85,70,15
VB1_T8,V8_T4_T8,0.1429064017044792,0.13275148660173675,70,85,70,15
VB1_T8,V8_T4_T9,0.17835169701472017,0.18291244319648406,70,85,70,15
VB1_T8,V8_T4_T10,0.18914647252871697,0.1986386366596009,70,85,70,15
VB1_T8,V8_T4_T11,0.18884281123757501,0.19913666022715706,70,85,70,15
VB1_T8,V8_T4_T12,0.18313447983903447,0.20261775311176836,70,85,70,15
VB1_T8,V8_T5_T6,0.025641389142607118,0.029330121431825066,70,85,70,15
VB1_T8,V8_T5_T7,0.08312579291644884,0.06697876141472389,70,85,70,15
VB1_T8,V8_T5_T8,0.16507366928710968,0.14689481282131137,70,85,70,15
VB1_T8,V8_T5_T9,0.2054312152246632,0.1998971126002183,70,85,70,15
VB1_T8,V8_T5_T10,0.21512567012615136,0.213494602923937,70,85,70,15
VB1_T8,V8_T5_T11,0.21436393963860567,0.21309942129235374,70,85,70,15
VB1_T8,V8_T5_T12,0.20475281149359223,0.21404491014937932,70,85,70,15
VB1_T8,V8_T6_T7,0.08708147149044951,0.07215302167171155,70,85,70,15
VB1_T8,V8_T6_T8,0.1801860084019118,0.15740726096288857,70,85,70,15
VB1_T8,V8_T6_T9,0.22474787708869498,0.21168691145245863,70,85,70,15
VB1_T8,V8_T6_T10,0.23210629105672506,0.22282409716184737,70,85,70,15
VB1_T8,V8_T6_T11,0.23048183243297363,0.2220636579479334,70,85,70,15
VB1_T8,V8_T6_T12,0.21795512119409619,0.22203904175827432,70,85,70,15
VB1_T8,V8_T7_T8,0.2152927954508695,0.19723921731222918,70,85,70,15
VB1_T8,V8_T7_T9,0.27264514049666777,0.2500136387107749,70,85,70,15
VB1_T8,V8_T7_T10,0.2710145344692722,0.24702227332494173,70,85,70,15
VB1_T8,V8_T7_T11,0.26405906664413353,0.24233178960728563,70,85,70,15
VB1_T8,V8_T7_T12,0.2414947681596132,0.23269713366513112,70,85,70,15
VB1_T8,V8_T8_T9,0.2213218926979516,0.21037889607374502,70,85,70,15
VB1_T8,V8_T8_T10,0.23273297281569164,0.21404587882186368,70,85,70,15
VB1_T8,V8_T8_T11,0.22585880981030193,0.2063074649634551,70,85,70,15
VB1_T8,V8_T8_T12,0.2088310804662276,0.19596305896883748,70,85,70,15
VB1_T8,V8_T9_T10,0.1865186414609999,0.17517730502931483,70,85,70,15
VB1_T8,V8_T9_T11,0.18412281978483447,0.1753162531016361,70,85,70,15
VB1_T8,V8_T9_T12,0.18079064397532754,0.1741508038476317,70,85,70,15
VB1_T8,V8_T10_T11,0.14371730473844582,0.1485548558556401,70,85,70,15
VB1_T8,V8_T10_T12,0.17242602087492193,0.17848010461474748,70,85,70,15
VB1_T8,V8_T11_T12,0.17198209817686916,0.1815960752979523,70,85,70,15
VB1_T8,PV1_T1,0.06907347928627987,0.07331308768040914,70,85,70,15
VB1_T8,PV1_T2,0.07693615642697699,0.0719130693316615,70,85,70,15
VB1_T8,PV1_T3,0.07022713936229147,0.07306300500020384,70,85,70,15
VB1_T8,PV1_T4,0.07644635303154869,0.08480615559414291,70,85,70,15
VB1_T8,PV1_T5,0.09620543227357545,0.10120276630989143,70,85,70,15
VB1_T8,PV1_T6,0.1371570270250365,0.13886468019598563,70,85,70,15
VB1_T8,PV1_T7,0.39493849893902505,0.3669818717942903,70,85,70,15
VB1_T8,PV1_T8,0.6321309336054318,0.6082541334741137,70,85,70,15
VB1_T8,PV1_T9,0.4047264822818539,0.3611911180658092,70,85,70,15
VB1_T8,PV1_T10,0.23442552078598985,0.20277661375014278,70,85,70,15
VB1_T8,PV1_T11,0.21309253071426015,0.1802094948533528,70,85,70,15
VB1_T8,PV1_T12,0.17423860730339533,0.16400986166005083,70,85,70,15
VB1_T8,PV2,0.20841718356758987,0.2020283877542547,70,85,70,15
VB1_T8,PV3_B1_T1,0.06592209117354808,0.0654842600613707,70,85,70,15
VB1_T8,PV3_B1_T2,0.059430415930687264,0.06373394979278824,70,85,70,15
VB1_T8,PV3_B1_T3,0.0538221846056936,0.06553152526563298,70,85,70,15
VB1_T8,PV3_B1_T4,0.04897657589723454,0.06696900959102338,70,85,70,15
VB1_T8,PV3_B1_T5,0.04724780727086421,0.06846644980707872,70,85,70,15
VB1_T8,PV3_B1_T6,0.047380807209762066,0.06962007103154415,70,85,70,15
VB1_T8,PV3_B1_T7,0.04992527917740901,0.07302515924270322,70,85,70,15
VB1_T8,PV3_B1_T8,0.05595396746373323,0.08032490381592892,70,85,70,15
VB1_T8,PV3_B1_T9,0.06022705930746266,0.08815275634200954,70,85,70,15
VB1_T8,PV3_B1_T10,0.06312700502318995,0.0953969848877723,70,85,70,15
VB1_T8,PV3_B1_T11,0.06371935045443938,0.09617544473662344,70,85,70,15
VB1_T8,PV3_B1_T12,0.06639471575026336,0.09594226274283957,70,85,70,15
VB1_T8,PV3_B2_T1,0.07519016473190983,0.07452490833318394,70,85,70,15
VB1_T8,PV3_B2_T2,0.06832069521689758,0.07245290609088022,70,85,70,15
VB1_T8,PV3_B2_T3,0.05919840279369138,0.07387424856666416,70,85,70,15
VB1_T8,PV3_B2_T4,0.05547317541636118,0.07515650775318579,70,85,70,15
VB1_T8,PV3_B2_T5,0.05360289291245748,0.0761012038953038,70,85,70,15
VB1_T8,PV3_B2_T6,0.05367767914546909,0.0772040028196546,70,85,70,15
VB1_T8,PV3_B2_T7,0.05635102694124225,0.08031496460756932,70,85,70,15
VB1_T8,PV3_B2_T8,0.06340889480114255,0.08564526419133818,70,85,70,15
VB1_T8,PV3_B2_T9,0.06800079781679558,0.09068239661310833,70,85,70,15
VB1_T8,PV3_B2_T10,0.07065152829426082,0.09552076004388642,70,85,70,15
VB1_T8,PV3_B2_T11,0.07082885785158213,0.09577970084452231,70,85,70,15
VB1_T8,PV3_B2_T12,0.07275487142920152,0.09390411430097353,70,85,70,15
VB1_T8,PV3_B3_T1,0.08382446170267836,0.09180966704573135,70,85,70,15
VB1_T8,PV3_B3_T2,0.07607680467934375,0.09117539242356572,70,85,70,15
VB1_T8,PV3_B3_T3,0.06606461400863661,0.09250739078967928,70,85,70,15
VB1_T8,PV3_B3_T4,0.06212675840082809,0.09327121213888576,70,85,70,15
VB1_T8,PV3_B3_T5,0.060280341260401736,0.09382312155133066,70,85,70,15
VB1_T8,PV3_B3_T6,0.06002158667802632,0.0951596720519486,70,85,70,15
VB1_T8,PV3_B3_T7,0.06262849278181698,0.09854663356300494,70,85,70,15
VB1_T8,PV3_B3_T8,0.06876314491304358,0.10481236867897127,70,85,70,15
VB1_T8,PV3_B3_T9,0.07277216810955354,0.10777595149060563,70,85,70,15
VB1_T8,PV3_B3_T10,0.07404458164598246,0.10876351330370689,70,85,70,15
VB1_T8,PV3_B3_T11,0.07473330832861425,0.10943586966584051,70,85,70,15
VB1_T8,PV3_B3_T12,0.07794415046363912,0.10710095953019302,70,85,70,15
VB1_T8,PV3_B4_T1,0.09619181998829539,0.11011316423075986,70,85,70,15
VB1_T8,PV3_B4_T2,0.08589218283301038,0.11019525543072642,70,85,70,15
VB1_T8,PV3_B4_T3,0.0724239748116756,0.11044904698938134,70,85,70,15
VB1_T8,PV3_B4_T4,0.06799164995209646,0.1102392355283059,70,85,70,15
VB1_T8,PV3_B4_T5,0.06577458948686389,0.1099837164872273,70,85,70,15
VB1_T8,PV3_B4_T6,0.06549984131374043,0.11115052530453454,70,85,70,15
VB1_T8,PV3_B4_T7,0.06947527552351379,0.11450373431950671,70,85,70,15
VB1_T8,PV3_B4_T8,0.07462673779977311,0.12340504814425629,70,85,70,15
VB1_T8,PV3_B4_T9,0.07785986044881366,0.12742226223583542,70,85,70,15
VB1_T8,PV3_B4_T10,0.07683236710995786,0.12801581554464497,70,85,70,15
VB1_T8,PV3_B4_T11,0.07689449573322668,0.12800828615710969,70,85,70,15
VB1_T8,PV3_B4_T12,0.0764242404727354,0.12585318815819627,70,85,70,15
VB1_T8,PV3_B5_T1,0.10900543683714137,0.12210486839881374,70,85,70,15
VB1_T8,PV3_B5_T2,0.09737141778007102,0.12133224613949027,70,85,70,15
VB1_T8,PV3_B5_T3,0.08076940762503092,0.11980428478445386,70,85,70,15
VB1_T8,PV3_B5_T4,0.07583938530413603,0.12066149909410218,70,85,70,15
VB1_T8,PV3_B5_T5,0.07320704112222548,0.12065089413038795,70,85,70,15
VB1_T8,PV3_B5_T6,0.07123486760445787,0.12123155566108491,70,85,70,15
VB1_T8,PV3_B5_T7,0.07308880126000816,0.12269570192475192,70,85,70,15
VB1_T8,PV3_B5_T8,0.07881786327397894,0.12813971752062042,70,85,70,15
VB1_T8,PV3_B5_T9,0.08245541178848168,0.13215311649452227,70,85,70,15
VB1_T8,PV3_B5_T10,0.08469006188940482,0.13477958444634439,70,85,70,15
VB1_T8,PV3_B5_T11,0.08501047544672222,0.13566737155252565,70,85,70,15
VB1_T8,PV3_B5_T12,0.08533643785184128,0.13620408941651244,70,85,70,15
VB1_T8,PV3_B6_T1,0.09580691995905466,0.09970256493893087,70,85,70,15
VB1_T8,PV3_B6_T2,0.08164331400292678,0.09456176024301712,70,85,70,15
VB1_T8,PV3_B6_T3,0.06842555352103948,0.09464257357435502,70,85,70,15
VB1_T8,PV3_B6_T4,0.06328110243585193,0.09589506846163212,70,85,70,15
